v1;v2;v3;v4;v5;V6;V7
0,563344754877687;0,582242170463895;0,826293355989507;0,483214844185114;0,379396837279806;0,514741487182674;0,619970578498249
0,823338807258281;0,50489413606669;0,246261656191113;0,606898888067364;0,556205958041377;0,114631308057012;0,437348285042301
0,614944265968788;0,810325368321099;0,550308077587138;0,680877481180556;0,180781901917131;0,618221171261302;0,460533891214166
0,936353544244281;0,413937624155496;0,698058382700741;0,376608616040617;0,00860425767816872;0,574348573066063;0,599609105864335
0,408466367983586;0,398483249147952;0,903118855541401;0,585791157795596;0,604711195604416;0,459748399435309;0,794896343400902
0,158897604300876;0,120316120879287;0,318521377679288;0,989665485742211;0,191695347040439;0,64892000765434;0,617873106364424
0,184687789881721;0,261906178380087;0,1276548885204;0,0324692571276662;0,460083966063817;0,639755035374222;0,215635346595409
0,369438346009649;0,888941890086747;0,435666326670072;0,172497774860033;0,0069720631719591;0,639272258412039;0,714321949037462
0,081899236908809;0,870676212256147;0,296819192157346;0,238081531734628;0,191347612828303;0,522517069030747;0,386040460886347
0,482288854336877;0,737255841336644;0,47421375568484;0,879811106571675;0,849237997216305;0,0790602268666376;0,435672438712207
0,979710546571328;0,432762714104945;0,846716266121102;0,293385701258584;0,322185461364075;0,60574765417018;0,415831329929949
0,808658432896998;0,0390764951176879;0,199771637660039;0,382560417046359;0,780645285121204;0,271036299122599;0,128243088492895
0,886220833041596;0,55008604222198;0,0796947659676883;0,47259942069911;0,111195224637451;0,0738615703342661;0,260623951138775
0,425499385046781;0,923594204285007;0,182341027940478;0,590127612225069;0,725975295372368;0,366460226783036;0,225893305890336
0,0715429536473031;0,671233617669599;0,58775650081283;0,86390731476344;0,676806766507691;0,156300040529304;0,265975659907327
0,609424667462132;0,526783041511562;0,851593533984112;0,958607362227219;0,49408494197618;0,539227021474491;0,999100664789329
0,273883130530767;0,788918267101871;0,697554249016632;0,838949486552902;0,984641123579942;0,0504711842295812;0,330523484854701
0,256561515923655;0,798137475277929;0,867255329154568;0,287054069309556;0,491329596564793;0,861827367945068;0,679546191949332
0,224393345540115;0,761163889744945;0,974384573188698;0,177053177263938;0,960789013051886;0,166228213355276;0,0697430516714417
0,0888751236507904;0,956483722365039;0,434302195074346;0,603894085695149;0,993730937815727;0,170277378872546;0,485492470971597
0,792436537839618;0,143817360743021;0,845980881847268;0,518534031331213;0,556280626797295;0,412495110414308;0,266812883794317
0,416892889680474;0,013031712631326;0,45239638517887;0,874994222241142;0,228648726878651;0,815047435379842;0,663041978298173
0,157348363272192;0,728265446194468;0,192745139778374;0,330810937448546;0,717090187869259;0,863804691789854;0,569398476995908
0,419414931675402;0,849733159290149;0,66971173352488;0,235814802104216;0,495186907778522;0,386474305174209;0,666605929254416
0,270164846926301;0,890975222536393;0,524237486737747;0,198708561231962;0,51920516857448;0,19180024373116;0,608509277602858
0,479639604748008;0,675571002005733;0,128831168613623;0,787405928890967;0,758075898261108;0,494464355220474;0,740438436835296
0,476346247327234;0,478583693430209;0,253766730501229;0,527952103179838;0,115729620603081;0,224606436382517;0,297828413578947
0,85212343466996;0,417458872901874;0,0801952267114002;0,534723546069741;0,848137995134268;0,174266567992347;0,262980681275364
0,339945292567845;0,0617181143731202;0,64945813549207;0,865349322381732;0,513220826924382;0,492518760063023;0,239118700935313
0,365993317666778;0,903901535438141;0,550102616674064;0,128414813186171;0,232882213734237;0,688913952616438;0,583192018348844
0,400733206187156;0,887813914999482;0,141076632703266;0,85344220010316;0,897328386006226;0,708701839851102;0,480818647220414
0,794376874957838;0,760469466217149;0,816533739899723;0,943410976808039;0,301112405085557;0,917347497131601;0,197324057448629
0,328506727621801;0,10654320733894;0,622353259354616;0,828873117195126;0,518501853090922;0,876676755880413;0,665753524296589
0,733340147680489;0,0764517082384935;0,690847408632885;0,382187335456716;0,985186729302323;0,611314988806869;0,746300830012792
0,0305634433346565;0,723966468934076;0,308253614662107;0,615569530465963;0,443113905840818;0,816726012767236;0,650295163229292
0,0473875454623075;0,722314492808424;0,387477624808691;0,950067972351395;0,473934778557774;0,532656623670264;0,704954468777068
0,729152949964249;0,686687473738648;0,375372987917054;0,708008293232682;0,23100167108679;0,948466438280784;0,122542949333561
0,53962445242108;0,303760386751867;0,551716296289956;0,658592532023667;0,884757935186695;0,0669197244701898;0,704998240753701
0,937495481993009;0,310543920873786;0,15402352456283;0,131948023465797;0,261403005789726;0,218125155150235;0,0937226221965366
0,390950276557056;0,485932920672022;0,664953864092663;0,774773762126709;0,254983270089405;0,0685043592779201;0,489008911773474
0,757231487027019;0,0954005035318746;0,360136989867429;0,174269964425665;0,760038893553832;0,0666165194609386;0,0422661278638338
0,282210220845498;0,0998610169873425;0,37994391876749;0,694967751792157;0,432512142769265;0,577010419339813;0,0472143894529787
0,719382221370575;0,501735500001024;0,549807891633407;0,537633958292871;0,130850516281278;0,67529097918815;0,987490720387218
0,782892999341965;0,888597725822352;0,74618079964623;0,718660276130542;0,00780676675344092;0,895527114272211;0,719301297753419
0,0982009999367619;0,953115362523974;0,399170620069633;0,584472553781236;0,738881808585676;0,5523499816794;0,910039505303262
0,35471840610446;0,167014598510287;0,898513806148161;0,607162210902951;0,709532242996275;0,150327401201349;0,160300995636791
0,803144976361768;0,871633815204832;0,526320738485172;0,78271872908239;0,841914169343194;0,433998584723188;0,548641607640273
0,49034082497789;0,40017548527748;0,0353394847491261;0,557440252767221;0,461666682208182;0,815554187097466;0,31662187552464
0,912861718537786;0,47868703594045;0,396585747181548;0,7957390566487;0,0764510853626647;0,523573152768118;0,808688189564705
0,737257527664695;0,105816265775848;0,860239113711217;0,450183917223317;0,765627194276895;0,758226938841071;0,166886583256919
0,280994626839213;0,654636907658183;0,941502771401809;0,81782407491647;0,909687948421877;0,817252001363037;0,200023148423185
0,970044692972102;0,334961886483448;0,27277916810861;0,583465648199856;0,152252546470974;0,273612711947384;0,524111618176261
0,406263786575357;0,863573638216465;0,231705736804844;0,956806211687107;0,48266013256112;0,283866503046371;0,105663824453419
0,406119023436776;0,837248650275551;0,406735198579233;0,10681106767429;0,490824303346527;0,528999596790301;0,938422582666593
0,196546049965929;0,298649416171478;0,367411880624929;0,325792073902186;0,997788972254881;0,326173028011537;0,799054780301054
0,192285812671652;0,957948051419387;0,846722716158051;0,239494084007883;0,829109812662617;0,67752504733105;0,127983202412671
0,747233062493531;0,973608156645746;0,344836518658735;0,66135731560645;0,0798838425221271;0,0952635855574675;0,0948466371022897
0,47625557461723;0,917726272444748;0,574903754902915;0,889576933321023;0,595210642929243;0,674577055833214;0,755259940446758
0,154772807426142;0,869214909718226;0,378617807192345;0,134017609677511;0,757544250066523;0,798710899966065;0,514125933606027
0,242975245541704;0,248952837248386;0,222197647825034;0,568512219978866;0,619510521303714;0,23809746808031;0,36716335948014
0,0383295414888268;0,281344846275343;0,0761029239118265;0,761023045628478;0,87569199079903;0,955992065294771;0,147350526608517
0,796227303894063;0,887784265709742;0,573172597671332;0,770946675661864;0,592017412365985;0,224947255136748;0,0135964126819899
0,294305906930197;0,603277305296777;0,0882362744467557;0,828292294283473;0,367776186026878;0,738645188793392;0,330960721510588
0,285445970170886;0,135093719978602;0,829748962248098;0,197059002952772;0,0234284292678754;0,673456175313602;0,408405728998335
0,0374088796898219;0,952874410795715;0,192500857036668;0,307522902758045;0,840287176854049;0,944987820720586;0,805763882362541
0,0505663516298644;0,682647922031795;0,0148602367268406;0,00683279682774991;0,542083517034138;0,103417444923876;0,269662195002164
0,793143394906996;0,412528002030631;0,117418908035413;0,136601269192428;0,117673094295806;0,779455684001177;0,76751357189294
0,489884249562613;0,542723010943644;0,501935511232819;0,818601024615661;0,920053256053286;0,972922224802755;0,196621030079355
0,0889657986520911;0,735295032110959;0,746524443603623;0,0398722397557286;0,836335551894627;0,332647003822153;0,281523944882132
0,469346094222985;0,743185641748815;0,616974621197291;0,415483402420786;0,267347565402902;0,35977942548745;0,171996963708388
0,777141696894133;0,828427446935361;0,35325070922849;0,93048573643833;0,244399745627949;0,875984629201498;0,157277421051843
0,976205829113752;0,593167794787833;0,193708380126172;0,810553385073024;0,585489777593092;0,748004316971114;0,0117595916531119
0,971276612262531;0,266170597773813;0,109032572192291;0,247020667861669;0,523890121460521;0,949956419860259;0,133133971178241
0,447066957330378;0,978129396159663;0,570787069364778;0,331790162751616;0,943079750277491;0,526797628250224;0,568641595906205
0,8819903335758;0,88315814296275;0,0257590780930487;0,810857382535145;0,843075703968691;0,0477756797422552;0,634949825193654
0,357491280937964;0,80391154887676;0,455283555422905;0,325202427400535;0,337881277216587;0,366851863757215;0,711856899703032
0,817691360165318;0,603583444277959;0,860192863402861;0,699283384793931;0,334164611790009;0,669411185429358;0,158758505159439
0,263425131407996;0,449417221735334;0,0260732382791128;0,295545879174484;0,988279302772395;0,921614177518107;0,930904102350141
0,598702621282639;0,490915237153697;0,829040804410751;0,354002552711107;0,979028139031994;0,164594405804201;0,0297486962535236
0,0407995263078031;0,830899620985485;0,578860336140203;0,0305046294783399;0,64943241999545;0,683918322915948;0,869124052720309
0,512492585097813;0,469121175298876;0,19602513928395;0,986718015984225;0,207351960322577;0,324069276572135;0,137947178445299
0,453748204509613;0,713661089817825;0,463610625658645;0,911425766936149;0,1174614057462;0,119182628840024;0,75576833801734
0,0883484035489362;0,50203051212427;0,367538189686994;0,3384222840877;0,990649766058633;0,212795784929756;0,999672609330273
0,798776645862308;0,954821388441482;0,568244742534364;0,700947221162015;0,00494675686187102;0,885449101087131;0,232125452030428
0,617959648657719;0,953378676979596;0,636191357413642;0,548452705638252;0,1250024043798;0,0280041334908953;0,604605151699804
0,115360224261359;0,032385719650884;0,149636570510104;0,708400954053725;0,0374126146632801;0,753665185098701;0,742784831369291
0,269413109534716;0,511365749025596;0,682610201822876;0,599487823770139;0,735853849207618;0,13942820677979;0,203258451919101
0,322379844649996;0,516811941420221;0,328677595881822;0,393159054470571;0,210495368638726;0,989592334407004;0,659286621928529
0,719364634216653;0,297304894762434;0,102289378679611;0,896416762499778;0,187366584696321;0,66524289647122;0,963526680441027
0,956963401391108;0,361522285310719;0,639454718695088;0,522160956265995;0,0408928098013336;0,291645853489322;0,776654083846639
0,110384276107608;0,276672721274403;0,220008863969941;0,0746809835838066;0,501332736590348;0,995477238984853;0,570362892201441
0,861118449393175;0,537720972748791;0,790158762322952;0,767886463577478;0,940549119502437;0,468549919528995;0,036028010495949
0,684536525556959;0,640682639220669;0,974213670723838;0,765368152265586;0,622591546802552;0,791036471543573;0,660564406944536
0,984826020240138;0,383506987317426;0,264839054051456;0,824293649415809;0,0257622780110764;0,210264179118505;0,743910613452591
0,827542450861599;0,838650559276889;0,647682923444514;0,154856359674077;0,518203364266296;0,16789556144716;0,703985958261934
0,618792012060909;0,901227865798106;0,898978716602448;0,418876122368347;0,262033297861382;0,35667073769133;0,0979483661759062
0,641066468502032;0,542117516185872;0,96938801434324;0,166787404894515;0,316641283595869;0,567069486975127;0,275935276659964
0,358048530493598;0,104212883669087;0,5950537772636;0,763599142101408;0,66709018871904;0,823494549119556;0,892972694893543
0,277793799425787;0,208256522097175;0,124014978097827;0,600740925131838;0,927357606655908;0,806672777430027;0,202377492488853
0,822549192373378;0,207725259669721;0,0782552354014501;0,0169421907861974;0,139413997291294;0,358785296189129;0,789137336297223
0,238471084760915;0,143065532993427;0,5104477059668;0,513264359099817;0,827495538108763;0,623957376930572;0,279470534456846
0,956269024969608;0,0487004997794426;0,701359473742322;0,499144370446939;0,339121366732978;0,86091448574659;0,472267668953751
0,436481969318731;0,967878838624324;0,350347372189265;0,335118233299993;0,230933695353574;0,758773835582723;0,662262463030284
0,392907927895189;0,520362042106265;0,539885601065324;0,772432288384433;0,150221378781015;0,520259036665713;0,0886385352381905
0,920120742432471;0,793236745910608;0,0308089026023444;0,833715434348835;0,724522170503703;0,622000222910514;0,709167036640662
0,661924154795738;0,677320914097808;0,896766615061122;0,00982398937103874;0,39733295217744;0,221110033745409;0,327083922805132
0,168430384879798;0,558576516954739;0,897995386656334;0,615521922122182;0,498929258197684;0,255194676605232;0,113511409561056
0,18819829317636;0,340693336720539;0,204780431353524;0,415823888838176;0,139054251258698;0,0569364768627604;0,376392726769874
0,252597198392402;0,262891197939581;0,437329678378036;0,287181000839064;0,572007428885249;0,624858930953977;0,401165616777888
0,544061433695857;0,845879669159022;0,638482913443138;0,684896939586754;0,474680673532761;0,608861644321784;0,224282768625416
0,0332234278778441;0,619659462920168;0,763565533259181;0,700617620882954;0,429650357288673;0,917222957091843;0,229041784308955
0,704791824789789;0,525822365007315;0,702742592130743;0,977359344726418;0,836265971200578;0,409945313337429;0,384030308500963
0,310314305843682;0,0458610146676904;0,844647787328851;0,34705261314646;0,847287179094355;0,547522994892438;0,776959117967119
0,0671169401846801;0,849657726140721;0,759724889536125;0,360252498507864;0,18686005929738;0,396622903512013;0,441220507098047
0,413031475320203;0,263730794336302;0,433958662609706;0,0430560171166415;0,500215775454103;0,437553743958907;0,997426134222993
0,256712923163005;0,276215033115869;0,198868674495615;0,846219515537082;0,753580393048337;0,608333739066268;0,743447049660403
0,304443781270481;0,134687533414712;0,152455297919705;0,11614764285049;0,636481611312281;0,962427577202809;0,496648432702847
0,376333537815649;0,891739831854036;0,794081605172574;0,0309379150160789;0,525439198307235;0,0921021936528941;0,199485020875109
0,862153984522687;0,191753185355265;0,233996008602925;0,40843513046483;0,977762381107604;0,351575124874026;0,658461597302475
0,969744156445466;0,0707603497562336;0,849792889512992;0,940622929472883;0,732528975756083;0,777576373947092;0,19461032564428
0,495774587382992;0,259124517293562;0,123806811941903;0,436439772370747;0,0530890876887088;0,596915528886696;0,958254082185601
0,191497741343476;0,0179643442155318;0,115713505100869;0,138650089272475;0,567212086019447;0,678650225148921;0,0999375568059252
0,268564357365888;0,705306400004634;0,590189756669386;0,886021724188699;0,865316091408272;0,406214392372934;0,617360006497415
0,289942556292298;0,407051432982045;0,240210174720412;0,0977305129873021;0,399325273418857;0,186170657872493;0,292572314445153
0,919815890792823;0,897703596641526;0,362430645918329;0,412370772380612;0,0370716283468457;0,555644706250105;0,138061613583111
0,820281515445816;0,870361108539163;0,254553014539812;0,60946277215659;0,305139293502749;0,990539109469634;0,361953957591786
0,633093902886734;0,308478586779255;0,428904374832699;0,575466723070658;0,530793968297058;0,743039084374664;0,527833897963988
0,67114067567142;0,195779332880827;0,152322682798468;0,515391105405717;0,625800102002079;0,304910558725172;0,842500614243745
0,477309769264562;0,602610709119512;0,0242782964526143;0,0702806139202625;0,342237166926883;0,53052873678373;0,075849511174424
0,0690513796816577;0,747321019146346;0,519310969506294;0,294455896748659;0,399758453003033;0,488727440073321;0,342979032593948
0,111655621242649;0,428156400259302;0,331596792779968;0,857617243381452;0,66617515448295;0,316961532421278;0,727580535895061
0,73290095613449;0,580085391777609;0,536744775610667;0,579027254730083;0,828784533042572;0,443667180504535;0,980169794046162
0,547936115607149;0,160400006346888;0,315512034369144;0,520778638072502;0,326508412925835;0,871705378537483;0,920441944076853
0,779211779182266;0,763062052604476;0,664618607591556;0,603865015373193;0,898048890277026;0,911067549202673;0,0495573381644274
0,667181743331827;0,743166219627947;0,218228173044269;0,732430054817076;0,811898733234222;0,751332463615668;0,155376841503803
0,131531626046826;0,183276515478449;0,921488440770937;0,732920131145566;0,037151217536583;0,253298394804733;0,636701006607081
0,833548792858103;0,833951149078218;0,911591696448293;0,76581542106991;0,559709741986786;0,814174538467383;0,170379180407069
0,918268473906119;0,83784016035802;0,256017053755955;0,589717944956469;0,975084378681682;0,278076990459625;0,998158304984792
0,427057732550965;0,483889434379014;0,714091878325404;0,324921053165148;0,764356537995022;0,222374097595903;0,219000995657939
0,776037591281138;0,0454949953220859;0,223136482161302;0,0126923974842901;0,686694320249924;0,492604199937398;0,27036330484325
0,230918792234229;0,944561702123788;0,216150276003459;0,086188971230362;0,837896036076393;0,108531772594992;0,712723004076772
0,677630492484887;0,0176066119035488;0,528923149292946;0,578851527975616;0,510865492142944;0,365939101520496;0,263947043334939
0,828226118286405;0,871478326839993;0,321487146201017;0,606211418527912;0,6927008684864;0,415188807724717;0,440933167149782
0,927010106987258;0,186730930789513;0,203500604311766;0,585284562552422;0,878721847108725;0,911391869994063;0,164248875074882
0,763530743643207;0,538043215121637;0,89330746399576;0,0399172828415174;0,521095273267315;0,207502135520506;0,493512825248311
0,3424159122794;0,0555478832884147;0,364149821359273;0,94157997051488;0,0837719931841899;0,308115500041381;0,555165843505573
0,00662469993699547;0,901452363324592;0,198844380517761;0,392143514175292;0,39529928137661;0,42163400459131;0,610440069823779
0,000827802070249976;0,427799997732792;0,965304833944126;0,983795676840313;0,311040133542163;0,837832160974131;0,266569756506998
0,250175083110443;0,482713633666701;0,907741573919579;0,155350053056429;0,705689654687019;0,0209063888095871;0,608067150913111
0,941212528363614;0,192304171592449;0,866340891435237;0,392412268490824;0,0607397496130557;0,0420082928676968;0,275124434125877
0,397984479148387;0,135611461037059;0,391579427867671;0,662952986149498;0,707087171337076;0,598899890862812;0,87867573825558
0,709877938877579;0,676599331614128;0,169367650878328;0,881184720838537;0,321917017418137;0,210228672015737;0,444003805097794
0,0583513205406995;0,623782382830356;0,0666005670606523;0,768055963435087;0,544036356416214;0,59416617321541;0,185283153770371
0,839179772405339;0,787099569605077;0,822944019782645;0,92977590805173;0,788454728592367;0,469729577896966;0,314341632419354
0,230308606723122;0,882869549259856;0,146623713810668;0,323995617016097;0,629341763231983;0,227278387235869;0,646577544323534
0,490828072440831;0,34449205836682;0,27660233656541;0,911502045410317;0,262293571651119;0,673525275111796;0,929133225433869
0,177543624220073;0,547939074474958;0,648821388091911;0,428393633483803;0,066706509211869;0,965136873002819;0,344021904394407
0,438674090659979;0,190370036809882;0,670960863218885;0,76142923027307;0,491520827515193;0,284771324460441;0,918975085638414
0,827503091011504;0,981802017174285;0,357915029019629;0,527920819713454;0,460615279163443;0,418158662465657;0,158201978423636
0,110138911759578;0,472430691507734;0,621671873203504;0,0939166208312257;0,845013895155324;0,858289448530286;0,906502711954251
0,0246086241264652;0,753007753353079;0,577597372441377;0,516277576588571;0,815228669482833;0,758190177547102;0,878222053026519
0,637520368179093;0,466129799375177;0,303016132648136;0,416504747394227;0,625265998458903;0,77554384953048;0,582427732778806
0,166732207962818;0,385623538725098;0,414205554988976;0,26891046111287;0,869512433363775;0,819996309438856;0,0780772254203892
0,842078071407976;0,354915545625214;0,345263312811972;0,696569894576856;0,226954636771143;0,39027895334365;0,605231325888932
0,579705498365652;0,714110347700711;0,147093667228879;0,962202397754609;0,379372721716853;0,681438054589537;0,584668034981574
0,626048118026171;0,5006061704849;0,526859193454993;0,762905580719569;0,988379270139803;0,594945791025377;0,83969749182262
0,780697913610026;0,531117316890227;0,574881269524629;0,000733045891595281;0,164695419643583;0,0118174131345646;0,209414378859048
0,511020023497692;0,944230821495062;0,938817520112956;0,10186572061083;0,940677855142013;0,766770338076198;0,374086095023729
0,812197560954111;0,622414709461555;0,644013199984278;0,671702562487581;0,158632333935295;0,251479134452315;0,759426622629867
0,323671768347712;0,543050848911949;0,616420171263656;0,16052655303312;0,515613249560793;0,427542596658635;0,74517661052418
0,363540455342006;0,70183855707867;0,0968322950657816;0,980184259755065;0,83410096843786;0,120698858709602;0,750806330973326
0,660098912927168;0,596330638269363;0,0432866266680203;0,982624288585601;0,673794927732135;0,51814350196697;0,773588948634941
0,306850604889473;0,408835216476328;0,331492483773231;0,200482634162656;0,307287735549697;0,551747541461934;0,959666558368788
0,546324081349882;0,444145005332338;0,290123205722009;0,448381112315509;0,18500302378141;0,661194755353535;0,836410984675073
0,964700699970194;0,787943358318251;0,283906552681789;0,386787983608533;0,992534089218984;0,699154495853795;0,529676701951719
0,857593698039255;0,875174168124194;0,232114021351128;0,120036675381247;0,853962560397602;0,738485242287831;0,808421094680558
0,828761634960026;0,333373278108069;0,105362239134492;0,764898693259191;0,068553384860193;0,748953673259124;0,459293551651699
0,665432520689049;0,411215260739045;0,297029177978648;0,29356698824976;0,453251154589111;0,0759267042824728;0,201085767371333
0,476756534881716;0,625787779389613;0,464768560656917;0,560201799194305;0,7179304949069;0,73710289017242;0,223752008195055
0,120001462408005;0,222997882333347;0,573820535479998;0,496955344271212;0,903345102791481;0,198767752080716;0,460856349315921
0,302902799964045;0,348514704429222;0,784636297750066;0,482900254585921;0,351313886440131;0,340114538023564;0,653015550214401
0,842688967989449;0,0519501984909101;0,896825342608155;0,302387275445761;0,112883149971507;0,479836201658193;0,343547106789372
0,125115891857192;0,838649598727233;0,0145103798889492;0,094822064581791;0,491943402148523;0,768619560299249;0,41559073866576
0,957331623945846;0,953788272138042;0,373209235205473;0,289645415963096;0,662059999522264;0,104357516349188;0,0746173143009131
0,0933198293392355;0,290558622098627;0,133890787692117;0,997240976900035;0,107027413368843;0,701878495546056;0,642169348321366
0,503071004522654;0,0512170454443305;0,485416201456158;0,6667560370469;0,219576914955843;0,666002257689355;0,141501416172825
0,171459183024951;0,896644842574895;0,577632476584154;0,100118463492262;0,660320619618869;0,0437560877949149;0,408918943533654
0,154948331418568;0,93759998690016;0,95347217536679;0,359062462064377;0,355919235008376;0,24932215787946;0,471515058927747
0,268542387341969;0,412459650158739;0,0667588244135509;0,00356727067390992;0,0294654329646955;0,146153463198142;0,880206033957449
0,149920907811572;0,74512701513583;0,388216914472713;0,333495445419711;0,0015842422338367;0,722149131870866;0,784479628939673
0,194668777417951;0,608490425312481;0,875392460468573;0,595292379946136;0,562163218229269;0,762359285651689;0,549556907530737
0,300548822762935;0,721515908857018;0,46496017803643;0,741743308441693;0,819386080360416;0,904310043755167;0,267326208151814
0,251802113625963;0,0192313352603002;0,237160064824634;0,56705938930645;0,818227127166876;0,83471379897756;0,963292626178949
0,576888759367665;0,119943546797569;0,58236746366643;0,12727297946472;0,325475750114254;0,501761449695183;0,0693546884582892
0,622601368493194;0,654026287114047;0,38704131850506;0,727135083349383;0,06326939332409;0,688180760895287;0,249479361911306
0,637710017639823;0,823075253018783;0,835958746629514;0,671153970429424;0,101464575992939;0,256295953326244;0,738507528316588
0,512276812644311;0,438203972520471;0,191152293099743;0,39766870425445;0,948203824621711;0,592173772647903;0,440707349536972
0,450955146518107;0,375905181763678;0,590328935158696;0,868079631003079;0,518246560293122;0,694681773231478;0,600323981682188
0,214822685944056;0,429795510503685;0,725720430114687;0,906877822059347;0,612083521631947;0,694710164056366;0,532822147103847
0,726715121277285;0,336508944876393;0,556384083546312;0,921391534211303;0,46104423280776;0,328001780954064;0,816985494230465
0,443463697788117;0,402571388138495;0,988937613238889;0,65508422890747;0,959544777969594;0,142098137168936;0,909641890028325
0,253325067014196;0,224617172867181;0,549157617729415;0,732965552752941;0,637673132669132;0,500404212478856;0,305338723154255
0,259971888863832;0,464075943329637;0,243648485946638;0,633511104756679;0,240396759261387;0,291622836794039;0,851337403389054
0,173463121496811;0,728677732267126;0,084193270529676;0,850293291549813;0,773261143251713;0,139197142484623;0,993600879073272
0,607486109979687;0,297586685335683;0,383846249990559;0,178578102731636;0,585442387595478;0,837521152763205;0,797556722136503
0,129667403755124;0,0895774680643147;0,283456917164491;0,932793131519855;0,670980380636076;0,379212992092178;0,0175655304689971
0,222463235569403;0,185026582070501;0,409884160820714;0,353170770718348;0,228816816643732;0,676795293028621;0,679024920075112
0,0201978947580754;0,648503430342059;0,682861372671338;0,509881915684516;0,645080545382927;0,469831737875343;0,662816370918254
0,444752017235158;0,279636636187208;0,271650486507306;0,996267749755833;0,801458318767737;0,383481612958217;0,787995744198128
0,958346868935056;0,354667906790599;0,876569332300284;0,105448162098177;0,0159383539144435;0,553241202710634;0,557336623412272
0,515376211209542;0,210464460928316;0,379347014035823;0,884474258530617;0,87005795193984;0,626061480842417;0,995608883712817
0,579347148746489;0,573219809279817;0,420011573974766;0,730285002701759;0,634566899349715;0,127555621221172;0,490519101096518
0,827495817700766;0,509974948572647;0,906141146101503;0,970540706050319;0,704302669058675;0,494058652955735;0,774757234267274
0,199322669939444;0,530808665852955;0,301435639489572;0,0614005867043549;0,317879821892673;0,783281548486703;0,502441382650907
0,0834369089962958;0,54757394614527;0,755698948476762;0,0368333836401748;0,911315479360647;0,421236535239413;0,891565273355206
0,901469925365105;0,583046237825985;0,834769404327548;0,276425772926307;0,355841816475274;0,928806567013739;0,809949294649531
0,946768261946463;0,80491237939205;0,454720593164134;0,756292468712451;0,404628497799137;0,844389602757488;0,658170248216888
0,437132111142556;0,87160521136716;0,446546544733954;0,656358509750721;0,625572649611567;0,097367704272228;0,59239028513409
0,690324818784879;0,896511393482605;0,570658523430433;0,0585154441412283;0,983265631448439;0,584605305075818;0,52989805914548
0,3458910251833;0,802866223391811;0,0651761422683193;0,60670713742032;0,749537888171068;0,214187168117371;0,829411985033386
